onset	duration	trial_type
7.2	2.72	prepa_face
9.93	19.79	face_1
29.72	7.4	face_2
37.43	14.31	rest_face_1
51.74	14.31	rest_face_2
66.05	14.31	rest_face_3
80.45	1.21	prepa_maze
81.66	26.19	maze
110.23	14.4	rest_maze_1
124.64	14.4	rest_maze_2
139.04	14.4	rest_maze_3
153.53	2.6	prepa_face
156.13	18.71	face_1
174.84	8.47	face_2
183.46	14.36	rest_face_1
197.82	14.36	rest_face_2
212.19	14.36	rest_face_3
226.64	1.21	prepa_maze
227.85	26.19	maze
256.43	14.4	rest_maze_1
270.83	14.4	rest_maze_2
285.24	14.4	rest_maze_3
299.74	1.21	prepa_maze
300.95	26.19	maze
329.59	14.38	rest_maze_1
343.97	14.38	rest_maze_2
358.35	14.38	rest_maze_3
372.81	2.6	prepa_face
375.41	18.68	face_1
394.09	8.5	face_2
402.75	14.36	rest_face_1
417.11	14.36	rest_face_2
431.47	14.36	rest_face_3
445.91	2.6	prepa_face
448.51	21.94	face_1
470.45	5.24	face_2
475.99	14.31	rest_face_1
490.3	14.31	rest_face_2
504.62	14.31	rest_face_3
520.23	32.86	win_maze
553.2	43.1	rest_win_maze
